,date,time,stock,style,volumns,price,total_b,sell_date,sell_time
2866,2019-08-09,10:44:00,片仔癀(600436.XSHG),卖,-900股,98.53,(88677),,
2867,2019-08-09,13:44:00,建投能源(000600.XSHE),卖,-16200股,5.84,(94608),,
2868,2019-08-09,14:40:00,爱尔眼科(300015.XSHE),买,3200股,30.95,99040,2019-11-21,09:38:00
2869,2019-08-09,14:40:00,大族激光(002008.XSHE),买,3600股,27.10,97560,2019-08-22,10:48:00
2870,2019-08-09,14:40:00,西部矿业(601168.XSHG),买,17600股,5.66,99616,2019-09-23,09:55:00
2871,2019-08-09,14:40:00,中油工程(600339.XSHG),买,28000股,3.56,99680,2019-09-19,09:52:00
2872,2019-08-09,14:40:00,号百控股(600640.XSHG),买,9200股,10.79,99268,2019-08-26,09:30:00
2873,2019-08-12,14:40:00,联化科技(002250.XSHE),买,9000股,11.12,100080,2019-08-30,14:51:00
2874,2019-08-12,14:40:00,药明康德(603259.XSHG),买,1400股,67.54,94556,2019-09-04,09:38:00
2875,2019-08-12,14:40:00,沃森生物(300142.XSHE),买,3600股,27.11,97596,2019-08-22,09:30:00
2876,2019-08-12,14:40:00,智飞生物(300122.XSHE),买,2100股,46.91,98511,2019-08-22,11:19:00
2877,2019-08-13,14:24:00,中泰化学(002092.XSHE),卖,-13200股,7.17,(94644),,
2878,2019-08-13,14:40:00,维信诺(002387.XSHE),买,6800股,14.71,100028,2019-08-30,14:02:00
2879,2019-08-13,14:40:00,上汽集团(600104.XSHG),买,4100股,23.90,97990,2019-09-17,09:36:00
2880,2019-08-13,14:40:00,仙琚制药(002332.XSHE),买,15100股,6.62,99962,2019-09-18,10:20:00
2881,2019-08-13,14:40:00,福田汽车(600166.XSHG),买,49000股,2.04,99960,2019-09-19,10:02:00
2882,2019-08-13,14:40:00,辽宁成大(600739.XSHG),买,7400股,13.48,99752,2019-08-30,13:55:00
2883,2019-08-14,09:31:00,湖南黄金(002155.XSHE),卖,-10100股,9.58,(96758),,
2884,2019-08-14,10:37:00,粤泰股份(600393.XSHG),卖,-38600股,2.54,(98044),,
2885,2019-08-14,14:40:00,深科技(000021.XSHE),买,12600股,7.94,100044,2019-08-26,10:48:00
2886,2019-08-14,14:40:00,泸州老窖(000568.XSHE),买,1200股,83.30,99960,2019-09-06,09:36:00
2887,2019-08-14,14:40:00,新乳业(002946.XSHE),买,7400股,13.42,99308,2019-09-24,10:03:00
2888,2019-08-14,14:40:00,招商轮船(601872.XSHG),买,24000股,4.17,100080,2019-09-19,10:24:00
2889,2019-08-14,14:40:00,中兵红箭(000519.XSHE),买,13400股,7.45,99830,2019-09-11,09:31:00
2890,2019-08-15,09:30:00,长城证券(002939.XSHE),卖,-6900股,13.46,(92874),,
2891,2019-08-15,09:30:00,华林证券(002945.XSHE),卖,-6100股,16.21,(98881),,
2892,2019-08-15,14:40:00,苏宁易购(002024.XSHE),买,9700股,10.23,99231,2019-09-25,09:36:00
2893,2019-08-15,14:40:00,白云山(600332.XSHG),买,2700股,36.01,97227,2019-08-26,09:30:00
2894,2019-08-15,14:40:00,迪马股份(600565.XSHG),买,27200股,3.67,99824,2019-08-30,13:47:00
2895,2019-08-15,14:40:00,宁波华翔(002048.XSHE),买,10400股,9.62,100048,2019-09-26,11:22:00
2896,2019-08-15,14:40:00,大豪科技(603025.XSHG),买,12100股,8.26,99946,2019-09-25,13:21:00
2897,2019-08-16,14:40:00,索菲亚(002572.XSHE),买,5600股,17.60,98560,2019-08-26,09:30:00
2898,2019-08-16,14:40:00,海航科技(600751.XSHG),买,35000股,2.85,99750,2019-09-17,10:04:00
2899,2019-08-16,14:40:00,东华软件(002065.XSHE),买,15500股,6.44,99820,2019-09-18,13:03:00
2900,2019-08-16,14:40:00,华新水泥(600801.XSHG),买,5300股,18.65,98845,2019-09-25,09:35:00
2901,2019-08-16,14:40:00,片仔癀(600436.XSHG),买,1000股,99.12,99120,2019-09-27,09:39:00
2902,2019-08-19,09:41:00,福斯特(603806.XSHG),卖,-2800股,38.55,(107940),,
2903,2019-08-19,14:40:00,航天信息(600271.XSHG),买,4500股,22.05,99225,2019-09-17,13:17:00
2904,2019-08-19,14:40:00,锡业股份(000960.XSHE),买,9800股,10.21,100058,2019-09-17,09:41:00
2905,2019-08-19,14:40:00,网宿科技(300017.XSHE),买,9700股,10.22,99134,2019-08-26,09:30:00
2906,2019-08-19,14:40:00,铁龙物流(600125.XSHG),买,16500股,6.05,99825,2019-09-26,09:51:00
2907,2019-08-19,14:40:00,隧道股份(600820.XSHG),买,16900股,5.92,100048,2019-09-26,14:07:00
2908,2019-08-20,14:40:00,长久物流(603569.XSHG),买,9600股,10.41,99936,2019-09-25,09:48:00
2909,2019-08-20,14:40:00,保利地产(600048.XSHG),买,6900股,14.48,99912,2019-08-29,10:02:00
2910,2019-08-20,14:40:00,财通证券(601108.XSHG),买,10100股,9.90,99990,2019-09-20,11:07:00
2911,2019-08-20,14:40:00,招商银行(600036.XSHG),买,2800股,35.34,98952,2019-08-28,13:12:00
2912,2019-08-20,14:40:00,特变电工(600089.XSHG),买,14900股,6.70,99830,2019-10-21,09:31:00
2913,2019-08-21,14:40:00,滨化股份(601678.XSHG),买,17100股,5.83,99693,2019-08-30,14:15:00
2914,2019-08-21,14:40:00,阳光电源(300274.XSHE),买,0股,--,0,,
2915,2019-08-21,14:40:00,绿地控股(600606.XSHG),买,14700股,6.79,99813,2019-10-29,09:40:00
2916,2019-08-21,14:40:00,南洋股份(002212.XSHE),买,6000股,16.48,98880,2019-09-10,14:11:00
2917,2019-08-21,14:40:00,东方园林(002310.XSHE),买,18600股,5.36,99696,2019-08-26,09:30:00
2918,2019-08-22,09:30:00,沃森生物(300142.XSHE),卖,-3600股,27.35,(98460),,
2919,2019-08-22,10:48:00,大族激光(002008.XSHE),卖,-3600股,30.78,(110808),,
2920,2019-08-22,11:19:00,智飞生物(300122.XSHE),卖,-2100股,47.30,(99330),,
2921,2019-08-22,14:40:00,东方雨虹(002271.XSHE),买,4600股,21.47,98762,2019-08-29,11:29:00
2922,2019-08-22,14:40:00,三花智控(002050.XSHE),买,9600股,10.33,99168,2019-09-26,14:18:00
2923,2019-08-22,14:40:00,比亚迪(002594.XSHE),买,1900股,50.13,95247,2019-09-23,10:16:00
2924,2019-08-22,14:40:00,中信银行(601998.XSHG),买,18000股,5.55,99900,2019-11-14,10:20:00
2925,2019-08-22,14:40:00,和邦生物(603077.XSHG),买,62500股,1.60,100000,2019-09-23,14:02:00
2926,2019-08-23,14:40:00,台海核电(002366.XSHE),买,10700股,9.30,99510,2019-08-30,14:03:00
2927,2019-08-23,14:40:00,上海临港(600848.XSHG),买,3600股,27.61,99396,2019-08-26,09:30:00
2928,2019-08-23,14:40:00,郑煤机(601717.XSHG),买,17200股,5.81,99932,2019-08-29,14:45:00
2929,2019-08-23,14:40:00,海南橡胶(601118.XSHG),买,21800股,4.58,99844,2019-09-25,09:45:00
2930,2019-08-26,09:30:00,飞科电器(603868.XSHG),卖,-2700股,34.97,(94419),,
2931,2019-08-26,09:30:00,号百控股(600640.XSHG),卖,-9200股,12.06,(110952),,
2932,2019-08-26,09:30:00,白云山(600332.XSHG),卖,-2700股,37.35,(100845),,
2933,2019-08-26,09:30:00,索菲亚(002572.XSHE),卖,-5600股,16.84,(94304),,
2934,2019-08-26,09:30:00,网宿科技(300017.XSHE),卖,-9700股,9.69,(93993),,
2935,2019-08-26,09:30:00,东方园林(002310.XSHE),卖,-18600股,5.02,(93372),,
2936,2019-08-26,09:30:00,上海临港(600848.XSHG),卖,-3600股,26.35,(94860),,
2937,2019-08-26,10:13:00,华能国际(600011.XSHG),卖,-15900股,6.57,(104463),,
2938,2019-08-26,10:48:00,深科技(000021.XSHE),卖,-12600股,12.23,(154098),,
2939,2019-08-26,14:40:00,正邦科技(002157.XSHE),买,5600股,17.76,99456,2019-09-02,09:32:00
2940,2019-08-26,14:40:00,上港集团(600018.XSHG),买,17300股,5.76,99648,2019-09-25,09:36:00
2941,2019-08-27,14:40:00,延安必康(002411.XSHE),买,5800股,17.08,99064,2019-09-12,09:30:00
2942,2019-08-27,14:40:00,金钼股份(601958.XSHG),买,15000股,6.67,100050,2019-10-08,09:58:00
2943,2019-08-28,13:12:00,招商银行(600036.XSHG),卖,-2800股,34.40,(96320),,
2944,2019-08-28,14:40:00,牧原股份(002714.XSHE),买,1200股,80.30,96360,2019-09-06,10:06:00
2945,2019-08-28,14:40:00,常熟银行(601128.XSHG),买,13100股,7.63,99953,2019-08-30,10:20:00
2946,2019-08-28,14:40:00,浙数文化(600633.XSHG),买,11400股,8.77,99978,2019-09-27,09:30:00
2947,2019-08-29,10:02:00,保利地产(600048.XSHG),卖,-6900股,13.73,(94737),,
2948,2019-08-29,11:29:00,东方雨虹(002271.XSHE),卖,-4600股,20.35,(93610),,
2949,2019-08-29,14:40:00,潞安环能(601699.XSHG),买,13500股,7.39,99765,2019-09-23,09:41:00
2950,2019-08-29,14:40:00,银泰资源(000975.XSHE),买,5800股,17.03,98774,2019-09-06,09:30:00
2951,2019-08-29,14:40:00,荣盛石化(002493.XSHE),买,9200股,10.86,99912,2019-09-23,09:41:00
2952,2019-08-29,14:40:00,温氏股份(300498.XSHE),买,2300股,41.90,96370,2019-09-06,13:50:00
2953,2019-08-29,14:45:00,郑煤机(601717.XSHG),卖,-17200股,5.87,(100964),,
2954,2019-08-30,10:20:00,常熟银行(601128.XSHG),卖,-13100股,7.26,(95106),,
2955,2019-08-30,13:47:00,迪马股份(600565.XSHG),卖,-27200股,3.56,(96832),,
2956,2019-08-30,13:55:00,辽宁成大(600739.XSHG),卖,-7400股,13.77,(101898),,
2957,2019-08-30,14:02:00,维信诺(002387.XSHE),卖,-6800股,15.04,(102272),,
2958,2019-08-30,14:03:00,台海核电(002366.XSHE),卖,-10700股,9.08,(97156),,
2959,2019-08-30,14:15:00,滨化股份(601678.XSHG),卖,-17100股,5.53,(94563),,
2960,2019-08-30,14:40:00,金螳螂(002081.XSHE),买,10300股,9.63,99189,2019-09-17,10:23:00
2961,2019-08-30,14:40:00,齐翔腾达(002408.XSHE),买,15000股,6.64,99600,2019-09-23,09:57:00
2962,2019-08-30,14:40:00,杰瑞股份(002353.XSHE),买,3800股,25.82,98116,2019-09-19,09:36:00
2963,2019-08-30,14:40:00,中金黄金(600489.XSHG),买,10100股,9.83,99283,2019-09-17,14:35:00
2964,2019-08-30,14:51:00,联化科技(002250.XSHE),卖,-9000股,12.64,(113760),,
2965,2019-09-02,09:32:00,正邦科技(002157.XSHE),卖,-5600股,19.20,(107520),,
2966,2019-09-02,14:40:00,正泰电器(601877.XSHG),买,4500股,22.15,99675,2019-09-17,10:39:00
2967,2019-09-03,14:40:00,科伦药业(002422.XSHE),买,3500股,28.41,99435,2019-09-19,09:36:00
2968,2019-09-03,14:40:00,大悦城(000031.XSHE),买,15600股,6.41,99996,2019-09-26,14:40:00
2969,2019-09-03,14:40:00,上海银行(601229.XSHG),买,11100股,9.00,99900,2019-10-24,09:36:00
2970,2019-09-04,09:38:00,药明康德(603259.XSHG),卖,-1400股,82.55,(115570),,
2971,2019-09-04,14:40:00,国脉科技(002093.XSHE),买,10800股,9.25,99900,2019-09-17,13:32:00
2972,2019-09-04,14:40:00,璞泰来(603659.XSHG),买,1900股,51.73,98287,2019-09-18,10:13:00
2973,2019-09-05,14:40:00,法拉电子(600563.XSHG),买,2500股,39.31,98275,2019-10-09,09:31:00
2974,2019-09-05,14:40:00,东方雨虹(002271.XSHE),买,4500股,21.78,98010,2019-09-23,11:27:00
2975,2019-09-05,14:40:00,完美世界(002624.XSHE),买,3400股,28.78,97852,2019-09-12,09:53:00
2976,2019-09-05,14:40:00,光环新网(300383.XSHE),买,5000股,19.83,99150,2019-09-12,10:23:00
2977,2019-09-06,09:30:00,银泰资源(000975.XSHE),卖,-5800股,16.00,(92800),,
2978,2019-09-06,09:36:00,泸州老窖(000568.XSHE),卖,-1200股,93.03,(111636),,
2979,2019-09-06,10:06:00,牧原股份(002714.XSHE),卖,-1200股,77.99,(93588),,
2980,2019-09-06,13:50:00,温氏股份(300498.XSHE),卖,-2300股,39.75,(91425),,
2981,2019-09-06,14:40:00,常熟银行(601128.XSHG),买,13100股,7.62,99822,2019-09-17,13:48:00
2982,2019-09-06,14:40:00,晶盛机电(300316.XSHE),买,7000股,14.21,99470,2019-09-11,14:33:00
2983,2019-09-06,14:40:00,养元饮品(603156.XSHG),买,3400股,29.37,99858,2019-09-23,10:11:00
2984,2019-09-09,14:40:00,金地集团(600383.XSHG),买,8400股,11.87,99708,2019-09-23,14:13:00
2985,2019-09-09,14:40:00,华林证券(002945.XSHE),买,5800股,17.10,99180,2019-09-23,09:30:00
2986,2019-09-10,14:11:00,南洋股份(002212.XSHE),卖,-6000股,18.00,(108000),,
2987,2019-09-10,14:40:00,上海机电(600835.XSHG),买,5500股,18.16,99880,2019-09-17,13:49:00
2988,2019-09-10,14:40:00,华能国际(600011.XSHG),买,15700股,6.37,100009,2019-09-23,10:12:00
2989,2019-09-10,14:40:00,鹏鼎控股(002938.XSHE),买,2500股,39.63,99075,2019-09-25,10:19:00
2990,2019-09-10,14:40:00,华电国际(600027.XSHG),买,25100股,3.97,99647,2019-09-18,10:24:00
2991,2019-09-11,09:31:00,中兵红箭(000519.XSHE),卖,-13400股,9.76,(130784),,
2992,2019-09-11,14:24:00,凯莱英(002821.XSHE),卖,-1000股,106.75,(106750),,
2993,2019-09-11,14:33:00,晶盛机电(300316.XSHE),卖,-7000股,13.88,(97160),,
2994,2019-09-11,14:40:00,丽珠集团(000513.XSHE),买,3500股,28.36,99260,2019-09-26,09:51:00
2995,2019-09-11,14:40:00,迪安诊断(300244.XSHE),买,4300股,22.95,98685,2019-09-30,09:30:00
2996,2019-09-11,14:40:00,科沃斯(603486.XSHG),买,3900股,25.54,99606,2019-09-18,14:20:00
2997,2019-09-12,09:30:00,延安必康(002411.XSHE),卖,-5800股,16.99,(98542),,
2998,2019-09-12,09:53:00,完美世界(002624.XSHE),卖,-3400股,29.11,(98974),,
2999,2019-09-12,10:23:00,光环新网(300383.XSHE),卖,-5000股,20.57,(102850),,
3000,2019-09-12,14:40:00,保利地产(600048.XSHG),买,6800股,14.64,99552,2019-10-28,09:35:00
3001,2019-09-16,14:40:00,长江电力(600900.XSHG),买,5200股,18.98,98696,2019-09-27,09:54:00
3002,2019-09-17,09:36:00,上汽集团(600104.XSHG),卖,-4100股,24.74,(101434),,
3003,2019-09-17,09:41:00,锡业股份(000960.XSHE),卖,-9800股,10.84,(106232),,
3004,2019-09-17,10:04:00,海航科技(600751.XSHG),卖,-35000股,3.14,(109900),,
3005,2019-09-17,10:23:00,金螳螂(002081.XSHE),卖,-10300股,9.66,(99498),,
3006,2019-09-17,10:39:00,正泰电器(601877.XSHG),卖,-4500股,22.74,(102330),,
3007,2019-09-17,13:17:00,航天信息(600271.XSHG),卖,-4500股,22.35,(100575),,
3008,2019-09-17,13:32:00,国脉科技(002093.XSHE),卖,-10800股,9.42,(101736),,
3009,2019-09-17,13:48:00,常熟银行(601128.XSHG),卖,-13100股,7.27,(95237),,
3010,2019-09-17,13:49:00,上海机电(600835.XSHG),卖,-5500股,17.26,(94930),,
3011,2019-09-17,14:01:00,海天味业(603288.XSHG),卖,-1000股,108.75,(108750),,
3012,2019-09-17,14:35:00,中金黄金(600489.XSHG),卖,-10100股,9.31,(94031),,
3013,2019-09-17,14:40:00,川投能源(600674.XSHG),买,10300股,9.67,99601,2019-10-24,13:23:00
3014,2019-09-17,14:40:00,紫金矿业(601899.XSHG),买,28700股,3.48,99876,2019-09-26,10:13:00
3015,2019-09-17,14:40:00,金科股份(000656.XSHE),买,14700股,6.78,99666,2019-09-25,09:55:00
3016,2019-09-18,10:13:00,璞泰来(603659.XSHG),卖,-1900股,50.14,(95266),,
3017,2019-09-18,10:20:00,仙琚制药(002332.XSHE),卖,-15100股,7.76,(117176),,
3018,2019-09-18,10:24:00,华电国际(600027.XSHG),卖,-25100股,3.77,(94627),,
3019,2019-09-18,13:03:00,东华软件(002065.XSHE),卖,-15500股,7.18,(111290),,
3020,2019-09-18,14:20:00,科沃斯(603486.XSHG),卖,-3900股,24.34,(94926),,
3021,2019-09-18,14:40:00,顺鑫农业(000860.XSHE),买,1800股,53.87,96966,2019-10-09,09:33:00
3022,2019-09-18,14:40:00,顺丰控股(002352.XSHE),买,2400股,40.97,98328,2019-09-23,13:27:00
3023,2019-09-19,09:36:00,杰瑞股份(002353.XSHE),卖,-3800股,26.73,(101574),,
3024,2019-09-19,09:36:00,科伦药业(002422.XSHE),卖,-3500股,27.44,(96040),,
3025,2019-09-19,09:52:00,中油工程(600339.XSHG),卖,-28000股,3.78,(105840),,
3026,2019-09-19,10:02:00,福田汽车(600166.XSHG),卖,-49000股,2.13,(104370),,
3027,2019-09-19,10:24:00,招商轮船(601872.XSHG),卖,-24000股,4.67,(112080),,
3028,2019-09-19,14:40:00,立讯精密(002475.XSHE),买,3600股,27.11,97596,2019-09-25,10:00:00
3029,2019-09-19,14:40:00,上海家化(600315.XSHG),买,2900股,34.02,98658,2019-10-24,09:34:00
3030,2019-09-19,14:40:00,天坛生物(600161.XSHG),买,3500股,28.44,99540,2019-10-21,10:16:00
3031,2019-09-20,11:07:00,财通证券(601108.XSHG),卖,-10100股,10.59,(106959),,
3032,2019-09-20,14:40:00,水井坊(600779.XSHG),买,2100股,47.55,99855,2019-09-27,09:36:00
3033,2019-09-20,14:40:00,中炬高新(600872.XSHG),买,2400股,40.94,98256,2019-10-18,13:54:00
3034,2019-09-23,09:30:00,华林证券(002945.XSHE),卖,-5800股,17.14,(99412),,
3035,2019-09-23,09:34:00,中新药业(600329.XSHG),卖,-7600股,14.18,(107768),,
3036,2019-09-23,09:41:00,潞安环能(601699.XSHG),卖,-13500股,7.40,(99900),,
3037,2019-09-23,09:41:00,荣盛石化(002493.XSHE),卖,-9200股,10.84,(99728),,
3038,2019-09-23,09:55:00,西部矿业(601168.XSHG),卖,-17600股,5.69,(100144),,
3039,2019-09-23,09:57:00,齐翔腾达(002408.XSHE),卖,-15000股,7.29,(109350),,
3040,2019-09-23,10:11:00,养元饮品(603156.XSHG),卖,-3400股,28.52,(96968),,
3041,2019-09-23,10:12:00,华能国际(600011.XSHG),卖,-15700股,6.04,(94828),,
3042,2019-09-23,10:16:00,比亚迪(002594.XSHE),卖,-1900股,48.94,(92986),,
3043,2019-09-23,11:27:00,东方雨虹(002271.XSHE),卖,-4500股,21.01,(94545),,
3044,2019-09-23,13:27:00,顺丰控股(002352.XSHE),卖,-2400股,39.00,(93600),,
3045,2019-09-23,14:02:00,和邦生物(603077.XSHG),卖,-62500股,1.58,(98750),,
3046,2019-09-23,14:13:00,金地集团(600383.XSHG),卖,-8400股,11.68,(98112),,
3047,2019-09-23,14:40:00,新希望(000876.XSHE),买,5500股,18.11,99605,2019-09-26,09:48:00
3048,2019-09-23,14:40:00,国投电力(600886.XSHG),买,10700股,9.31,99617,2019-09-27,14:50:00
3049,2019-09-23,14:40:00,欧普照明(603515.XSHG),买,3400股,28.82,97988,2019-09-25,09:56:00
3050,2019-09-23,14:40:00,深圳机场(000089.XSHE),买,9200股,10.78,99176,2019-10-09,09:37:00
3051,2019-09-24,10:03:00,新乳业(002946.XSHE),卖,-7400股,13.73,(101602),,
3052,2019-09-24,14:40:00,海普瑞(002399.XSHE),买,4700股,21.13,99311,2019-09-30,10:34:00
3053,2019-09-24,14:40:00,紫光股份(000938.XSHE),买,2800股,34.74,97272,2019-09-26,09:36:00
3054,2019-09-24,14:40:00,康缘药业(600557.XSHG),买,5800股,17.08,99064,2019-09-26,10:05:00
3055,2019-09-25,09:35:00,华新水泥(600801.XSHG),卖,-5300股,19.35,(102555),,
3056,2019-09-25,09:36:00,苏宁易购(002024.XSHE),卖,-9700股,10.45,(101365),,
3057,2019-09-25,09:36:00,上港集团(600018.XSHG),卖,-17300股,5.89,(101897),,
3058,2019-09-25,09:45:00,海南橡胶(601118.XSHG),卖,-21800股,4.57,(99626),,
3059,2019-09-25,09:48:00,长久物流(603569.XSHG),卖,-9600股,10.30,(98880),,
3060,2019-09-25,09:55:00,金科股份(000656.XSHE),卖,-14700股,6.54,(96138),,
3061,2019-09-25,09:56:00,欧普照明(603515.XSHG),卖,-3400股,27.37,(93058),,
3062,2019-09-25,10:00:00,立讯精密(002475.XSHE),卖,-3600股,26.38,(94968),,
3063,2019-09-25,10:19:00,鹏鼎控股(002938.XSHE),卖,-2500股,40.56,(101400),,
3064,2019-09-25,13:21:00,大豪科技(603025.XSHG),卖,-12100股,8.86,(107206),,
3065,2019-09-25,14:40:00,华鲁恒升(600426.XSHG),买,5800股,17.13,99354,2019-10-18,13:52:00
3066,2019-09-25,14:40:00,光线传媒(300251.XSHE),买,11200股,8.88,99456,2019-10-08,09:32:00
3067,2019-09-25,14:40:00,九阳股份(002242.XSHE),买,4300股,22.93,98599,2019-09-27,09:53:00
3068,2019-09-26,09:36:00,紫光股份(000938.XSHE),卖,-2800股,32.89,(92092),,
3069,2019-09-26,09:48:00,新希望(000876.XSHE),卖,-5500股,17.15,(94325),,
3070,2019-09-26,09:51:00,铁龙物流(600125.XSHG),卖,-16500股,5.94,(98010),,
3071,2019-09-26,09:51:00,丽珠集团(000513.XSHE),卖,-3500股,27.27,(95445),,
3072,2019-09-26,10:05:00,康缘药业(600557.XSHG),卖,-5800股,17.43,(101094),,
3073,2019-09-26,10:13:00,紫金矿业(601899.XSHG),卖,-28700股,3.32,(95284),,
3074,2019-09-26,11:22:00,宁波华翔(002048.XSHE),卖,-10400股,14.58,(151632),,
3075,2019-09-26,14:07:00,隧道股份(600820.XSHG),卖,-16900股,5.91,(99879),,
3076,2019-09-26,14:18:00,三花智控(002050.XSHE),卖,-9600股,12.74,(122304),,
3077,2019-09-26,14:40:00,华兰生物(002007.XSHE),买,2900股,34.00,98600,2019-10-30,11:01:00
3078,2019-09-26,14:40:00,桃李面包(603866.XSHG),买,2000股,48.70,97400,2019-10-14,09:37:00
3079,2019-09-26,14:40:00,中国国旅(601888.XSHG),买,1000股,93.52,93520,2019-10-10,09:48:00
3080,2019-09-26,14:40:00,大悦城(000031.XSHE),卖,-15600股,6.70,(104520),,
3081,2019-09-27,09:30:00,浙数文化(600633.XSHG),卖,-11400股,8.90,(101460),,
3082,2019-09-27,09:36:00,水井坊(600779.XSHG),卖,-2100股,45.54,(95634),,
3083,2019-09-27,09:39:00,片仔癀(600436.XSHG),卖,-1000股,99.50,(99500),,
3084,2019-09-27,09:53:00,九阳股份(002242.XSHE),卖,-4300股,21.71,(93353),,
3085,2019-09-27,09:54:00,长江电力(600900.XSHG),卖,-5200股,18.02,(93704),,
3086,2019-09-27,14:40:00,第一创业(002797.XSHE),买,15000股,6.64,99600,2019-10-08,09:30:00
3087,2019-09-27,14:50:00,国投电力(600886.XSHG),卖,-10700股,8.93,(95551),,
3088,2019-09-30,09:30:00,迪安诊断(300244.XSHE),卖,-4300股,25.16,(108188),,
3089,2019-09-30,10:34:00,海普瑞(002399.XSHE),卖,-4700股,20.00,(94000),,
3090,2019-09-30,14:40:00,成都银行(601838.XSHG),买,12200股,8.17,99674,2019-11-21,14:17:00
3091,2019-09-30,14:40:00,贵阳银行(601997.XSHG),买,11600股,8.56,99296,2019-11-13,14:27:00
3092,2019-09-30,14:40:00,中远海能(600026.XSHG),买,14800股,6.73,99604,2019-10-08,09:30:00
3093,2019-10-08,09:30:00,第一创业(002797.XSHE),卖,-15000股,6.34,(95100),,
3094,2019-10-08,09:30:00,中远海能(600026.XSHG),卖,-14800股,6.10,(90280),,
3095,2019-10-08,09:32:00,光线传媒(300251.XSHE),卖,-11200股,9.01,(100912),,
3096,2019-10-08,09:58:00,金钼股份(601958.XSHG),卖,-15000股,7.24,(108600),,
3097,2019-10-08,14:40:00,卫宁健康(300253.XSHE),买,6400股,15.47,99008,2019-10-24,09:43:00
3098,2019-10-08,14:40:00,拓普集团(601689.XSHG),买,8700股,11.49,99963,2019-10-21,09:30:00
3099,2019-10-09,09:31:00,法拉电子(600563.XSHG),卖,-2500股,42.35,(105875),,
3100,2019-10-09,09:33:00,顺鑫农业(000860.XSHE),卖,-1800股,50.99,(91782),,
3101,2019-10-09,09:37:00,深圳机场(000089.XSHE),卖,-9200股,10.59,(97428),,
3102,2019-10-09,14:40:00,美年健康(002044.XSHE),买,8100股,12.32,99792,2019-10-24,13:24:00
3103,2019-10-09,14:40:00,美的集团(000333.XSHE),买,1900股,52.15,99085,2019-11-12,09:30:00
3104,2019-10-09,14:40:00,伊利股份(600887.XSHG),买,3500股,28.27,98945,2019-10-24,10:40:00
3105,2019-10-09,14:40:00,华邦健康(002004.XSHE),买,20200股,4.95,99990,2019-10-21,09:37:00
3106,2019-10-10,09:48:00,中国国旅(601888.XSHG),卖,-1000股,92.04,(92040),,
3107,2019-10-10,14:40:00,长沙银行(601577.XSHG),买,11300股,8.80,99440,2019-10-21,09:55:00
3108,2019-10-10,14:40:00,正邦科技(002157.XSHE),买,6000股,16.61,99660,2019-10-14,09:30:00
3109,2019-10-10,14:40:00,上海莱士(002252.XSHE),买,12100股,8.25,99825,2019-10-14,09:32:00
3110,2019-10-10,14:40:00,张家港行(002839.XSHE),买,17800股,5.60,99680,2019-10-21,09:36:00
